OmaTunniste;OmaIt;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;01_Bjdamm;01_Bjdamm;20180202;2018;02;02;16.8;59.2;-4.2;0.6;-5.8;5.6;1777.0;3.81
;;;01_Bjdamm;01_Bjdamm;20180203;2018;02;03;16.8;59.2;-4.6;-3.4;-6.0;0.0;1295.68;3.74
;;;01_Bjdamm;01_Bjdamm;20180204;2018;02;04;16.8;59.2;-4.8;-2.6;-6.6;0.0;3596.54;3.42
;;;01_Bjdamm;01_Bjdamm;20180205;2018;02;05;16.8;59.2;-11.0;-5.3;-15.3;0.0;4954.68;2.25
;;;01_Bjdamm;01_Bjdamm;20180206;2018;02;06;16.8;59.2;-8.9;-5.9;-16.2;0.0;2367.11;2.67
;;;01_Bjdamm;01_Bjdamm;20180207;2018;02;07;16.8;59.2;-5.0;-2.4;-8.9;0.0;2379.74;3.66
;;;01_Bjdamm;01_Bjdamm;20180208;2018;02;08;16.8;59.2;-1.8;1.3;-8.8;0.0;4673.81;4.62
;;;01_Bjdamm;01_Bjdamm;20180209;2018;02;09;16.8;59.2;-3.7;1.1;-6.8;0.0;4770.36;3.88
;;;01_Bjdamm;01_Bjdamm;20180210;2018;02;10;16.8;59.2;-2.0;0.8;-9.7;0.5;2960.06;4.67
;;;01_Bjdamm;01_Bjdamm;20180211;2018;02;11;16.8;59.2;-1.4;-0.1;-2.0;2.3;929.99;4.41
;;;01_Bjdamm;01_Bjdamm;20180212;2018;02;12;16.8;59.2;1.4;2.5;-1.6;1.2;2366.82;6.07
;;;01_Bjdamm;01_Bjdamm;20180213;2018;02;13;16.8;59.2;0.4;2.1;-0.5;0.0;3623.76;5.76
;;;01_Bjdamm;01_Bjdamm;20180214;2018;02;14;16.8;59.2;-0.8;2.0;-6.1;0.0;3015.58;5.1
;;;01_Bjdamm;01_Bjdamm;20180215;2018;02;15;16.8;59.2;-2.4;2.0;-6.9;0.0;4051.62;4.36
;;;01_Bjdamm;01_Bjdamm;20180216;2018;02;16;16.8;59.2;0.2;1.0;-1.1;0.0;2946.35;5.53
;;;01_Bjdamm;01_Bjdamm;20180217;2018;02;17;16.8;59.2;-2.7;0.4;-4.8;0.0;3814.06;4.61
;;;01_Bjdamm;01_Bjdamm;20180218;2018;02;18;16.8;59.2;-1.2;0.6;-5.2;0.0;2508.19;4.91
;;;01_Bjdamm;01_Bjdamm;20180219;2018;02;19;16.8;59.2;-2.5;-0.2;-5.1;0.0;1847.88;4.35
;;;01_Bjdamm;01_Bjdamm;20180220;2018;02;20;16.8;59.2;-6.2;-2.4;-11.6;0.9;4327.6;3.2
;;;01_Bjdamm;01_Bjdamm;20180221;2018;02;21;16.8;59.2;-7.9;-4.0;-13.0;0.0;4359.38;2.89
;;;01_Bjdamm;01_Bjdamm;20180222;2018;02;22;16.8;59.2;-5.6;-2.4;-14.5;0.0;3764.88;3.33
;;;01_Bjdamm;01_Bjdamm;20180223;2018;02;23;16.8;59.2;-3.8;-2.5;-4.7;0.0;2870.57;3.92
;;;01_Bjdamm;01_Bjdamm;20180224;2018;02;24;16.8;59.2;-8.5;-4.7;-15.8;0.0;8078.83;2.67
;;;01_Bjdamm;01_Bjdamm;20180225;2018;02;25;16.8;59.2;-8.3;-5.2;-13.0;0.6;7554.53;2.63
;;;01_Bjdamm;01_Bjdamm;20180226;2018;02;26;16.8;59.2;-6.7;-3.6;-9.7;1.8;5541.44;2.74
;;;01_Bjdamm;01_Bjdamm;20180227;2018;02;27;16.8;59.2;-11.5;-6.3;-13.2;0.0;5123.81;1.64
;;;01_Bjdamm;01_Bjdamm;20180228;2018;02;28;16.8;59.2;-12.0;-8.8;-15.3;0.0;5209.92;1.64
;;;01_Bjdamm;01_Bjdamm;20180301;2018;03;01;16.8;59.2;-8.8;-5.6;-11.6;0.0;6189.8;2.43
;;;01_Bjdamm;01_Bjdamm;20180302;2018;03;02;16.8;59.2;-7.4;-3.6;-10.6;0.0;3339.94;2.39
;;;01_Bjdamm;01_Bjdamm;20180303;2018;03;03;16.8;59.2;-7.9;-4.1;-15.2;0.0;8663.98;2.85
;;;01_Bjdamm;01_Bjdamm;20180304;2018;03;04;16.8;59.2;-4.7;-2.8;-5.8;0.0;3345.52;3.7
;;;01_Bjdamm;01_Bjdamm;20180305;2018;03;05;16.8;59.2;-6.3;-2.9;-13.0;0.5;4740.16;3.22
;;;01_Bjdamm;01_Bjdamm;20180306;2018;03;06;16.8;59.2;-2.1;-0.4;-3.9;0.3;2309.15;4.53
;;;01_Bjdamm;01_Bjdamm;20180307;2018;03;07;16.8;59.2;-1.3;0.5;-2.7;0.0;5577.23;4.5
;;;01_Bjdamm;01_Bjdamm;20180308;2018;03;08;16.8;59.2;-3.0;-1.0;-4.1;2.9;2228.26;4.43
;;;01_Bjdamm;01_Bjdamm;20180309;2018;03;09;16.8;59.2;-1.0;0.9;-2.7;0.9;2820.49;5.23
;;;01_Bjdamm;01_Bjdamm;20180310;2018;03;10;16.8;59.2;-2.3;-0.4;-4.9;0.0;2506.82;4.21
;;;01_Bjdamm;01_Bjdamm;20180311;2018;03;11;16.8;59.2;-1.7;-0.5;-3.5;0.9;3830.04;4.54
;;;01_Bjdamm;01_Bjdamm;20180312;2018;03;12;16.8;59.2;1.5;2.8;-1.1;1.7;2670.37;6.57
;;;01_Bjdamm;01_Bjdamm;20180313;2018;03;13;16.8;59.2;0.3;1.7;-0.4;1.7;1189.69;5.57
;;;01_Bjdamm;01_Bjdamm;20180314;2018;03;14;16.8;59.2;-1.7;0.5;-2.6;0.0;10748.02;3.64
;;;01_Bjdamm;01_Bjdamm;20180315;2018;03;15;16.8;59.2;-5.9;-1.4;-13.0;0.0;10447.38;2.92
;;;01_Bjdamm;01_Bjdamm;20180316;2018;03;16;16.8;59.2;-7.8;-2.3;-16.5;0.0;11507.11;2.68
;;;01_Bjdamm;01_Bjdamm;20180317;2018;03;17;16.8;59.2;-6.9;-1.6;-11.8;0.0;13520.63;2.29
;;;01_Bjdamm;01_Bjdamm;20180318;2018;03;18;16.8;59.2;-4.4;2.6;-11.9;0.0;14369.44;2.12
;;;01_Bjdamm;01_Bjdamm;20180319;2018;03;19;16.8;59.2;-0.6;3.1;-2.8;0.0;10018.01;3.75
;;;01_Bjdamm;01_Bjdamm;20180320;2018;03;20;16.8;59.2;-2.1;1.2;-4.6;0.0;14789.99;2.71
;;;01_Bjdamm;01_Bjdamm;20180321;2018;03;21;16.8;59.2;-0.2;4.3;-9.3;0.0;13172.98;3.87
;;;01_Bjdamm;01_Bjdamm;20180322;2018;03;22;16.8;59.2;2.5;6.3;-1.3;0.0;8164.91;5.82
;;;01_Bjdamm;01_Bjdamm;20180323;2018;03;23;16.8;59.2;2.6;7.8;-2.8;0.0;10520.35;5.04
;;;01_Bjdamm;01_Bjdamm;20180324;2018;03;24;16.8;59.2;1.4;3.9;-3.4;0.0;6170.62;5.61
;;;01_Bjdamm;01_Bjdamm;20180325;2018;03;25;16.8;59.2;4.7;8.4;2.2;0.6;13092.41;6.53
;;;01_Bjdamm;01_Bjdamm;20180326;2018;03;26;16.8;59.2;-2.2;3.9;-4.5;0.0;8894.99;3.34
;;;01_Bjdamm;01_Bjdamm;20180327;2018;03;27;16.8;59.2;-3.5;1.5;-10.9;0.0;16994.2;2.75
;;;01_Bjdamm;01_Bjdamm;20180328;2018;03;28;16.8;59.2;-2.8;4.4;-10.6;0.0;16733.63;2.61
;;;01_Bjdamm;01_Bjdamm;20180329;2018;03;29;16.8;59.2;-2.2;3.6;-10.0;0.0;12868.67;3.23
;;;01_Bjdamm;01_Bjdamm;20180330;2018;03;30;16.8;59.2;-0.9;4.5;-7.7;0.0;15812.1;3.29
;;;01_Bjdamm;01_Bjdamm;20180331;2018;03;31;16.8;59.2;-0.4;5.3;-8.4;0.0;11209.32;3.48
;;;01_Bjdamm;01_Bjdamm;20180401;2018;04;01;16.8;59.2;-0.9;3.1;-7.1;0.0;2904.37;4.22
;;;01_Bjdamm;01_Bjdamm;20180402;2018;04;02;16.8;59.2;1.5;6.3;-1.5;0.0;17747.39;3.2
;;;01_Bjdamm;01_Bjdamm;20180403;2018;04;03;16.8;59.2;0.4;7.8;-8.9;0.4;14839.24;3.01
;;;01_Bjdamm;01_Bjdamm;20180404;2018;04;04;16.8;59.2;4.1;7.2;0.8;6.3;4211.86;7.5
;;;01_Bjdamm;01_Bjdamm;20180405;2018;04;05;16.8;59.2;4.4;7.0;2.8;0.9;4312.94;8.1
;;;01_Bjdamm;01_Bjdamm;20180406;2018;04;06;16.8;59.2;3.1;6.8;0.4;0.0;9896.4;5.82
;;;01_Bjdamm;01_Bjdamm;20180407;2018;04;07;16.8;59.2;3.8;11.2;-4.3;0.0;14557.36;4.94
;;;01_Bjdamm;01_Bjdamm;20180408;2018;04;08;16.8;59.2;7.0;13.4;1.5;0.0;16279.74;6.37
;;;01_Bjdamm;01_Bjdamm;20180409;2018;04;09;16.8;59.2;3.0;8.1;0.5;0.0;10098.76;6.76
;;;01_Bjdamm;01_Bjdamm;20180410;2018;04;10;16.8;59.2;3.8;8.0;0.3;0.0;19141.16;4.7
;;;01_Bjdamm;01_Bjdamm;20180411;2018;04;11;16.8;59.2;2.7;10.2;-3.8;0.0;19252.4;4.73
;;;01_Bjdamm;01_Bjdamm;20180412;2018;04;12;16.8;59.2;4.2;11.5;-4.4;0.0;20674.94;4.77
;;;01_Bjdamm;01_Bjdamm;20180413;2018;04;13;16.8;59.2;6.2;14.3;-2.9;0.0;20519.86;4.61
;;;01_Bjdamm;01_Bjdamm;20180414;2018;04;14;16.8;59.2;8.5;17.7;-1.7;0.0;17655.95;6.13
;;;01_Bjdamm;01_Bjdamm;20180415;2018;04;15;16.8;59.2;6.5;12.5;0.5;0.0;8253.5;6.64
;;;01_Bjdamm;01_Bjdamm;20180416;2018;04;16;16.8;59.2;8.6;14.7;3.4;0.0;9619.16;6.82
;;;01_Bjdamm;01_Bjdamm;20180417;2018;04;17;16.8;59.2;8.7;16.3;1.7;0.0;14795.96;9.08
;;;01_Bjdamm;01_Bjdamm;20180418;2018;04;18;16.8;59.2;10.6;16.5;4.4;0.0;13936.79;9.77
;;;01_Bjdamm;01_Bjdamm;20180419;2018;04;19;16.8;59.2;12.2;19.1;1.3;0.0;19526.98;8.65
;;;01_Bjdamm;01_Bjdamm;20180420;2018;04;20;16.8;59.2;16.5;23.6;8.2;0.0;20519.24;11.87
;;;01_Bjdamm;01_Bjdamm;20180421;2018;04;21;16.8;59.2;12.7;20.2;6.2;0.0;22485.74;7.24
;;;01_Bjdamm;01_Bjdamm;20180422;2018;04;22;16.8;59.2;10.4;16.3;2.9;0.0;22442.76;6.02
;;;01_Bjdamm;01_Bjdamm;20180423;2018;04;23;16.8;59.2;7.9;13.3;4.3;3.0;7912.4;7.76
;;;01_Bjdamm;01_Bjdamm;20180424;2018;04;24;16.8;59.2;8.7;11.2;7.3;0.6;9361.73;8.98
;;;01_Bjdamm;01_Bjdamm;20180425;2018;04;25;16.8;59.2;8.6;13.2;6.2;0.0;10224.76;8.36
;;;01_Bjdamm;01_Bjdamm;20180426;2018;04;26;16.8;59.2;6.8;13.0;0.5;3.6;14758.74;8.01
;;;01_Bjdamm;01_Bjdamm;20180427;2018;04;27;16.8;59.2;7.4;12.0;2.1;0.0;15079.72;7.91
;;;01_Bjdamm;01_Bjdamm;20180428;2018;04;28;16.8;59.2;7.3;12.7;-1.5;9.3;9958.14;8.0
;;;01_Bjdamm;01_Bjdamm;20180429;2018;04;29;16.8;59.2;7.7;13.2;0.9;0.0;7326.72;8.36
;;;01_Bjdamm;01_Bjdamm;20180430;2018;04;30;16.8;59.2;7.3;11.9;-2.6;5.9;14045.08;7.13
;;;01_Bjdamm;01_Bjdamm;20180501;2018;05;01;16.8;59.2;7.9;10.9;5.6;5.2;11337.98;9.1
;;;01_Bjdamm;01_Bjdamm;20180502;2018;05;02;16.8;59.2;9.3;13.0;5.7;0.4;11264.9;9.17
;;;01_Bjdamm;01_Bjdamm;20180503;2018;05;03;16.8;59.2;5.7;12.1;-1.6;5.9;5416.67;7.72
;;;01_Bjdamm;01_Bjdamm;20180504;2018;05;04;16.8;59.2;9.6;14.8;3.7;0.0;22388.11;8.45
;;;01_Bjdamm;01_Bjdamm;20180505;2018;05;05;16.8;59.2;12.5;19.3;4.5;0.0;24183.9;9.52
;;;01_Bjdamm;01_Bjdamm;20180506;2018;05;06;16.8;59.2;14.2;19.5;8.8;0.0;24042.64;10.62
;;;01_Bjdamm;01_Bjdamm;20180507;2018;05;07;16.8;59.2;16.8;22.9;8.7;0.0;25259.22;10.88
;;;01_Bjdamm;01_Bjdamm;20180508;2018;05;08;16.8;59.2;16.2;24.3;5.1;0.0;24718.72;10.9
;;;01_Bjdamm;01_Bjdamm;20180509;2018;05;09;16.8;59.2;17.1;23.5;10.0;0.0;26061.59;9.07
;;;01_Bjdamm;01_Bjdamm;20180510;2018;05;10;16.8;59.2;14.9;23.5;3.6;0.0;24497.17;9.5
;;;01_Bjdamm;01_Bjdamm;20180511;2018;05;11;16.8;59.2;18.8;25.5;11.7;0.0;20473.63;13.52
;;;01_Bjdamm;01_Bjdamm;20180512;2018;05;12;16.8;59.2;16.7;22.0;11.6;0.0;10392.37;14.55
;;;01_Bjdamm;01_Bjdamm;20180513;2018;05;13;16.8;59.2;16.6;24.9;3.7;0.0;26508.82;11.11
;;;01_Bjdamm;01_Bjdamm;20180514;2018;05;14;16.8;59.2;17.1;25.6;2.6;0.0;26838.54;10.53
;;;01_Bjdamm;01_Bjdamm;20180515;2018;05;15;16.8;59.2;18.6;27.2;3.9;0.0;25545.06;11.2
;;;01_Bjdamm;01_Bjdamm;20180516;2018;05;16;16.8;59.2;19.5;27.5;6.8;0.0;26609.36;10.65
;;;01_Bjdamm;01_Bjdamm;20180517;2018;05;17;16.8;59.2;14.3;23.8;11.2;0.0;24901.78;8.03
;;;01_Bjdamm;01_Bjdamm;20180518;2018;05;18;16.8;59.2;13.6;18.2;8.5;0.0;26958.46;7.42
;;;01_Bjdamm;01_Bjdamm;20180519;2018;05;19;16.8;59.2;14.6;22.1;1.1;0.0;28109.56;8.3
;;;01_Bjdamm;01_Bjdamm;20180520;2018;05;20;16.8;59.2;17.1;24.5;5.5;0.0;28066.68;9.61
;;;01_Bjdamm;01_Bjdamm;20180521;2018;05;21;16.8;59.2;18.3;25.2;6.7;0.0;22197.13;10.96
;;;01_Bjdamm;01_Bjdamm;20180522;2018;05;22;16.8;59.2;18.1;25.6;8.5;0.0;26905.72;9.61
;;;01_Bjdamm;01_Bjdamm;20180523;2018;05;23;16.8;59.2;16.1;21.8;8.7;0.0;27218.63;9.97
;;;01_Bjdamm;01_Bjdamm;20180524;2018;05;24;16.8;59.2;16.5;24.7;4.1;0.0;27958.32;8.36
;;;01_Bjdamm;01_Bjdamm;20180525;2018;05;25;16.8;59.2;18.6;26.7;6.8;0.0;28344.71;8.5
;;;01_Bjdamm;01_Bjdamm;20180526;2018;05;26;16.8;59.2;17.6;26.1;3.5;0.0;27045.07;9.74
;;;01_Bjdamm;01_Bjdamm;20180527;2018;05;27;16.8;59.2;16.9;24.2;5.6;0.0;28601.32;8.17
;;;01_Bjdamm;01_Bjdamm;20180528;2018;05;28;16.8;59.2;16.0;25.4;3.8;0.0;27593.89;8.36
;;;01_Bjdamm;01_Bjdamm;20180529;2018;05;29;16.8;59.2;19.8;28.7;5.8;0.0;28068.41;12.02
;;;01_Bjdamm;01_Bjdamm;20180530;2018;05;30;16.8;59.2;20.2;26.8;10.9;0.0;28277.96;10.09
;;;01_Bjdamm;01_Bjdamm;20180531;2018;05;31;16.8;59.2;16.5;23.8;4.5;0.0;29653.78;9.3
;;;01_Bjdamm;01_Bjdamm;20180601;2018;06;01;16.8;59.2;18.0;27.6;3.7;0.0;29890.76;9.44
;;;01_Bjdamm;01_Bjdamm;20180602;2018;06;02;16.8;59.2;22.0;29.5;12.2;0.0;25687.55;13.57
;;;01_Bjdamm;01_Bjdamm;20180603;2018;06;03;16.8;59.2;21.9;30.3;11.3;0.0;27938.66;15.44
;;;01_Bjdamm;01_Bjdamm;20180604;2018;06;04;16.8;59.2;20.2;25.2;17.3;0.0;25791.66;9.35
;;;01_Bjdamm;01_Bjdamm;20180605;2018;06;05;16.8;59.2;12.2;20.7;7.6;0.0;30601.66;4.95
;;;01_Bjdamm;01_Bjdamm;20180606;2018;06;06;16.8;59.2;10.8;19.2;-0.4;0.0;26850.13;5.76
;;;01_Bjdamm;01_Bjdamm;20180607;2018;06;07;16.8;59.2;16.9;26.9;3.1;0.0;26463.06;10.25
;;;01_Bjdamm;01_Bjdamm;20180608;2018;06;08;16.8;59.2;16.9;23.6;10.1;0.0;29220.34;9.17
;;;01_Bjdamm;01_Bjdamm;20180609;2018;06;09;16.8;59.2;19.8;29.1;7.2;0.0;24959.84;12.12
;;;01_Bjdamm;01_Bjdamm;20180610;2018;06;10;16.8;59.2;22.5;29.9;13.3;1.7;25153.09;12.64
;;;01_Bjdamm;01_Bjdamm;20180611;2018;06;11;16.8;59.2;17.5;25.3;14.5;3.7;13275.0;14.44
;;;01_Bjdamm;01_Bjdamm;20180612;2018;06;12;16.8;59.2;17.2;21.1;13.4;0.0;23101.52;11.67
;;;01_Bjdamm;01_Bjdamm;20180613;2018;06;13;16.8;59.2;14.3;19.6;7.1;0.7;14981.22;11.74
;;;01_Bjdamm;01_Bjdamm;20180614;2018;06;14;16.8;59.2;17.6;23.0;12.3;0.0;21172.14;12.53
;;;01_Bjdamm;01_Bjdamm;20180615;2018;06;15;16.8;59.2;18.3;22.2;15.8;0.0;29766.17;10.07
;;;01_Bjdamm;01_Bjdamm;20180616;2018;06;16;16.8;59.2;16.4;22.6;6.1;0.0;22023.47;9.7
;;;01_Bjdamm;01_Bjdamm;20180617;2018;06;17;16.8;59.2;15.8;20.4;10.4;3.6;8428.1;12.9
;;;01_Bjdamm;01_Bjdamm;20180618;2018;06;18;16.8;59.2;15.6;20.7;9.9;0.0;21570.41;11.6
;;;01_Bjdamm;01_Bjdamm;20180619;2018;06;19;16.8;59.2;16.4;20.9;13.3;0.0;24348.49;10.5
;;;01_Bjdamm;01_Bjdamm;20180620;2018;06;20;16.8;59.2;14.0;18.9;10.9;12.3;16575.01;10.42
;;;01_Bjdamm;01_Bjdamm;20180621;2018;06;21;16.8;59.2;10.6;12.3;9.5;15.8;11347.74;11.94
;;;01_Bjdamm;01_Bjdamm;20180622;2018;06;22;16.8;59.2;12.0;18.0;8.1;0.0;21493.22;9.27
;;;01_Bjdamm;01_Bjdamm;20180623;2018;06;23;16.8;59.2;13.3;20.0;5.3;0.0;23369.44;8.9
;;;01_Bjdamm;01_Bjdamm;20180624;2018;06;24;16.8;59.2;14.5;20.4;6.0;0.0;22608.65;9.78
;;;01_Bjdamm;01_Bjdamm;20180625;2018;06;25;16.8;59.2;16.6;22.9;6.2;0.0;22539.67;11.56
;;;01_Bjdamm;01_Bjdamm;20180626;2018;06;26;16.8;59.2;18.7;24.5;11.3;0.0;25996.14;13.37
;;;01_Bjdamm;01_Bjdamm;20180627;2018;06;27;16.8;59.2;22.9;30.0;13.0;0.0;29467.62;12.86
;;;01_Bjdamm;01_Bjdamm;20180628;2018;06;28;16.8;59.2;22.8;30.3;13.2;0.0;28618.88;12.78
;;;01_Bjdamm;01_Bjdamm;20180629;2018;06;29;16.8;59.2;15.9;24.6;10.1;0.5;26877.74;8.87
;;;01_Bjdamm;01_Bjdamm;20180630;2018;06;30;16.8;59.2;13.9;19.9;6.2;0.0;23361.41;7.55
;;;01_Bjdamm;01_Bjdamm;20180701;2018;07;01;16.8;59.2;14.1;20.6;4.9;0.0;29121.48;7.46
;;;01_Bjdamm;01_Bjdamm;20180702;2018;07;02;16.8;59.2;15.8;23.0;7.0;0.0;27334.58;7.66
;;;01_Bjdamm;01_Bjdamm;20180703;2018;07;03;16.8;59.2;18.8;25.5;12.0;0.0;15838.63;10.54
;;;01_Bjdamm;01_Bjdamm;20180704;2018;07;04;16.8;59.2;18.5;26.3;8.6;0.0;29760.59;9.95
;;;01_Bjdamm;01_Bjdamm;20180705;2018;07;05;16.8;59.2;19.6;26.3;10.3;0.0;28381.79;10.19
;;;01_Bjdamm;01_Bjdamm;20180706;2018;07;06;16.8;59.2;21.1;27.9;13.5;2.4;25328.95;12.75
;;;01_Bjdamm;01_Bjdamm;20180707;2018;07;07;16.8;59.2;17.3;24.3;13.5;0.0;9905.62;13.66
;;;01_Bjdamm;01_Bjdamm;20180708;2018;07;08;16.8;59.2;18.8;26.2;9.9;0.0;29560.5;9.63
;;;01_Bjdamm;01_Bjdamm;20180709;2018;07;09;16.8;59.2;17.8;24.2;10.4;0.0;10718.53;11.28
;;;01_Bjdamm;01_Bjdamm;20180710;2018;07;10;16.8;59.2;21.3;27.8;13.0;0.0;18540.83;12.16
;;;01_Bjdamm;01_Bjdamm;20180711;2018;07;11;16.8;59.2;19.6;28.1;7.3;0.0;23902.24;11.41
;;;01_Bjdamm;01_Bjdamm;20180712;2018;07;12;16.8;59.2;19.4;26.6;8.7;0.0;24656.44;12.7
;;;01_Bjdamm;01_Bjdamm;20180713;2018;07;13;16.8;59.2;20.6;28.8;8.9;0.0;25431.19;12.87
;;;01_Bjdamm;01_Bjdamm;20180714;2018;07;14;16.8;59.2;22.7;30.9;13.1;0.0;28000.98;15.37
;;;01_Bjdamm;01_Bjdamm;20180715;2018;07;15;16.8;59.2;23.3;31.0;13.5;0.0;28054.62;14.36
;;;01_Bjdamm;01_Bjdamm;20180716;2018;07;16;16.8;59.2;24.3;32.5;12.9;0.0;26424.25;12.4
;;;01_Bjdamm;01_Bjdamm;20180717;2018;07;17;16.8;59.2;23.6;31.6;11.7;0.0;24551.32;14.26
;;;01_Bjdamm;01_Bjdamm;20180718;2018;07;18;16.8;59.2;22.6;31.8;12.0;0.0;22970.27;15.0
;;;01_Bjdamm;01_Bjdamm;20180719;2018;07;19;16.8;59.2;22.7;31.2;13.3;0.0;17318.27;14.67
;;;01_Bjdamm;01_Bjdamm;20180720;2018;07;20;16.8;59.2;22.4;30.5;13.8;1.2;20733.23;15.81
;;;01_Bjdamm;01_Bjdamm;20180721;2018;07;21;16.8;59.2;21.7;29.3;13.2;0.0;26763.52;14.91
;;;01_Bjdamm;01_Bjdamm;20180722;2018;07;22;16.8;59.2;20.2;25.7;13.8;0.0;26234.06;13.97
;;;01_Bjdamm;01_Bjdamm;20180723;2018;07;23;16.8;59.2;21.1;28.7;10.3;0.0;24454.91;14.05
;;;01_Bjdamm;01_Bjdamm;20180724;2018;07;24;16.8;59.2;23.9;31.7;13.6;0.0;26536.1;14.86
;;;01_Bjdamm;01_Bjdamm;20180725;2018;07;25;16.8;59.2;25.2;32.9;14.3;0.0;26290.84;15.52
;;;01_Bjdamm;01_Bjdamm;20180726;2018;07;26;16.8;59.2;25.9;33.9;16.7;0.0;25459.81;15.76
;;;01_Bjdamm;01_Bjdamm;20180727;2018;07;27;16.8;59.2;24.2;32.7;14.1;16.5;24583.5;18.12
;;;01_Bjdamm;01_Bjdamm;20180728;2018;07;28;16.8;59.2;21.5;29.5;19.5;2.0;14555.92;19.7
;;;01_Bjdamm;01_Bjdamm;20180729;2018;07;29;16.8;59.2;21.7;26.4;18.9;0.0;8542.01;21.38
;;;01_Bjdamm;01_Bjdamm;20180730;2018;07;30;16.8;59.2;21.1;26.4;16.4;4.2;12432.31;20.64
;;;01_Bjdamm;01_Bjdamm;20180731;2018;07;31;16.8;59.2;24.3;31.2;18.8;0.0;23861.77;20.97
;;;01_Bjdamm;01_Bjdamm;20180801;2018;08;01;16.8;59.2;25.0;32.5;20.4;0.0;19501.92;21.06
;;;01_Bjdamm;01_Bjdamm;20180802;2018;08;02;16.8;59.2;22.9;27.2;18.4;0.0;17813.41;18.27
;;;01_Bjdamm;01_Bjdamm;20180803;2018;08;03;16.8;59.2;22.5;27.8;16.3;0.0;23735.84;15.57
;;;01_Bjdamm;01_Bjdamm;20180804;2018;08;04;16.8;59.2;18.9;25.5;15.3;1.0;17980.81;16.86
;;;01_Bjdamm;01_Bjdamm;20180805;2018;08;05;16.8;59.2;19.7;25.4;11.3;0.0;23178.96;14.95
;;;01_Bjdamm;01_Bjdamm;20180806;2018;08;06;16.8;59.2;17.2;23.1;12.8;0.0;19052.53;10.65
;;;01_Bjdamm;01_Bjdamm;20180807;2018;08;07;16.8;59.2;18.2;25.8;7.8;0.0;21194.17;13.27
;;;01_Bjdamm;01_Bjdamm;20180808;2018;08;08;16.8;59.2;24.7;31.0;17.5;7.0;20466.07;17.43
;;;01_Bjdamm;01_Bjdamm;20180809;2018;08;09;16.8;59.2;22.7;27.4;18.2;4.2;19795.75;18.06
;;;01_Bjdamm;01_Bjdamm;20180810;2018;08;10;16.8;59.2;20.3;26.7;13.4;0.0;17064.47;15.15
;;;01_Bjdamm;01_Bjdamm;20180811;2018;08;11;16.8;59.2;17.5;23.4;14.3;5.0;16403.18;11.82
;;;01_Bjdamm;01_Bjdamm;20180812;2018;08;12;16.8;59.2;13.4;15.5;12.4;9.0;12007.58;12.98
;;;01_Bjdamm;01_Bjdamm;20180813;2018;08;13;16.8;59.2;15.4;21.4;9.1;0.0;23484.28;11.31
;;;01_Bjdamm;01_Bjdamm;20180814;2018;08;14;16.8;59.2;13.0;19.4;4.9;1.0;3929.47;11.45
;;;01_Bjdamm;01_Bjdamm;20180815;2018;08;15;16.8;59.2;16.6;21.3;12.1;0.0;13184.96;13.79
;;;01_Bjdamm;01_Bjdamm;20180816;2018;08;16;16.8;59.2;18.6;25.3;10.4;0.0;10302.23;14.4
;;;01_Bjdamm;01_Bjdamm;20180817;2018;08;17;16.8;59.2;20.6;25.0;18.1;23.1;13639.93;15.55
;;;01_Bjdamm;01_Bjdamm;20180818;2018;08;18;16.8;59.2;16.1;21.9;7.8;0.0;15300.07;12.03
;;;01_Bjdamm;01_Bjdamm;20180819;2018;08;19;16.8;59.2;17.4;20.8;15.0;0.0;17809.78;12.47
;;;01_Bjdamm;01_Bjdamm;20180820;2018;08;20;16.8;59.2;15.0;19.7;9.7;2.0;9654.37;11.26
;;;01_Bjdamm;01_Bjdamm;20180821;2018;08;21;16.8;59.2;14.4;20.6;7.5;0.0;21801.85;9.45
;;;01_Bjdamm;01_Bjdamm;20180822;2018;08;22;16.8;59.2;14.6;21.0;4.3;0.0;10969.09;10.82
;;;01_Bjdamm;01_Bjdamm;20180823;2018;08;23;16.8;59.2;20.3;24.6;18.0;0.0;16216.13;15.82
;;;01_Bjdamm;01_Bjdamm;20180824;2018;08;24;16.8;59.2;16.4;21.8;11.0;0.0;11743.96;13.59
;;;01_Bjdamm;01_Bjdamm;20180825;2018;08;25;16.8;59.2;13.9;19.8;10.6;1.0;16512.95;11.22
;;;01_Bjdamm;01_Bjdamm;20180826;2018;08;26;16.8;59.2;12.6;18.7;6.9;0.0;17026.56;10.78
;;;01_Bjdamm;01_Bjdamm;20180827;2018;08;27;16.8;59.2;12.4;19.3;5.0;1.2;12014.42;10.28
;;;01_Bjdamm;01_Bjdamm;20180828;2018;08;28;16.8;59.2;15.0;19.0;11.9;0.0;6097.57;13.14
;;;01_Bjdamm;01_Bjdamm;20180829;2018;08;29;16.8;59.2;14.2;20.6;6.4;0.0;6645.46;11.38
;;;01_Bjdamm;01_Bjdamm;20180830;2018;08;30;16.8;59.2;15.7;20.4;10.9;7.0;9016.06;13.36
;;;01_Bjdamm;01_Bjdamm;20180831;2018;08;31;16.8;59.2;13.7;16.3;12.7;13.0;2410.99;13.54
